x,r,u_x,u_r,Re
-8.000000e-03,7.300000e-04,8.983130e-01,-3.454370e-02,2000
-8.000000e-03,7.791000e-04,7.049750e-01,-3.964100e-02,2000
-8.000000e-03,8.096000e-04,6.819560e-01,-3.578030e-02,2000
-8.000000e-03,8.271000e-04,7.587410e-01,-2.443960e-02,2000
-8.000000e-03,8.500000e-04,8.954260e-01,-4.128950e-02,2000
-8.000000e-03,8.791000e-04,6.926590e-01,-3.977270e-02,2000
-8.000000e-03,9.283000e-04,7.570400e-01,-2.752720e-02,2000
-8.000000e-03,9.549000e-04,6.992150e-01,-4.427680e-02,2000
-8.000000e-03,9.800000e-04,8.924040e-01,-4.781320e-02,2000
-8.000000e-03,9.935000e-04,6.770520e-01,-4.162770e-02,2000
-8.000000e-03,1.029400e-03,7.530820e-01,-2.975960e-02,2000
-8.000000e-03,1.054900e-03,6.865680e-01,-4.416280e-02,2000
-8.000000e-03,1.100000e-03,8.893540e-01,-5.516620e-02,2000
-8.000000e-03,1.130600e-03,7.502720e-01,-3.330410e-02,2000
-8.000000e-03,1.130800e-03,6.927960e-01,-4.924430e-02,2000
-8.000000e-03,1.177400e-03,6.715280e-01,-4.861350e-02,2000
-8.000000e-03,1.220000e-03,8.854070e-01,-6.210460e-02,2000
-8.000000e-03,1.230800e-03,6.818750e-01,-4.948200e-02,2000
-8.000000e-03,1.231700e-03,7.472010e-01,-3.698180e-02,2000
-8.000000e-03,1.306600e-03,6.847330e-01,-5.429770e-02,2000
-8.000000e-03,1.332900e-03,7.434620e-01,-4.029120e-02,2000
-8.000000e-03,1.340000e-03,8.814450e-01,-6.768040e-02,2000
-8.000000e-03,1.361300e-03,6.657110e-01,-5.335800e-02,2000
-8.000000e-03,1.406600e-03,6.761240e-01,-5.357660e-02,2000
-8.000000e-03,1.434100e-03,7.389790e-01,-4.353770e-02,2000
-8.000000e-03,1.460000e-03,8.772610e-01,-7.265650e-02,2000
-8.000000e-03,1.482400e-03,6.747800e-01,-5.959040e-02,2000
-8.000000e-03,1.535200e-03,7.374130e-01,-4.729610e-02,2000
-8.000000e-03,1.545200e-03,6.611030e-01,-5.810250e-02,2000
-8.000000e-03,1.582400e-03,6.680630e-01,-5.870630e-02,2000
-8.000000e-03,1.590000e-03,8.723150e-01,-7.623310e-02,2000
-8.000000e-03,1.636400e-03,7.311660e-01,-4.955110e-02,2000
-8.000000e-03,1.658200e-03,6.676920e-01,-6.632610e-02,2000
-8.000000e-03,1.710000e-03,8.669390e-01,-7.973560e-02,2000
-8.000000e-03,1.729100e-03,6.531630e-01,-6.326590e-02,2000
-8.000000e-03,1.737500e-03,7.252090e-01,-5.229160e-02,2000
-8.000000e-03,1.758200e-03,6.592990e-01,-6.644660e-02,2000
-8.000000e-03,1.830000e-03,8.615560e-01,-8.229020e-02,2000
-8.000000e-03,1.834100e-03,6.606490e-01,-7.203880e-02,2000
-8.000000e-03,1.838700e-03,7.200480e-01,-5.450650e-02,2000
-8.000000e-03,1.913100e-03,6.439910e-01,-6.824640e-02,2000
-8.000000e-03,1.934100e-03,6.506000e-01,-7.154500e-02,2000
-8.000000e-03,1.939800e-03,7.154250e-01,-5.840340e-02,2000
-8.000000e-03,1.950000e-03,8.559130e-01,-8.560020e-02,2000
-8.000000e-03,2.009900e-03,6.520920e-01,-7.624420e-02,2000
-8.000000e-03,2.041000e-03,7.062030e-01,-5.815140e-02,2000
-8.000000e-03,2.080000e-03,8.497970e-01,-8.876210e-02,2000
-8.000000e-03,2.097000e-03,6.358110e-01,-7.191800e-02,2000
-8.000000e-03,2.109900e-03,6.404810e-01,-7.432500e-02,2000
-8.000000e-03,2.142200e-03,7.008930e-01,-6.152920e-02,2000
-8.000000e-03,2.185700e-03,6.428170e-01,-7.881630e-02,2000
-8.000000e-03,2.200000e-03,8.432210e-01,-9.179810e-02,2000
-8.000000e-03,2.243300e-03,6.885780e-01,-6.725220e-02,2000
-8.000000e-03,2.280900e-03,6.263140e-01,-7.642570e-02,2000
-8.000000e-03,2.285700e-03,6.319790e-01,-7.712030e-02,2000
-8.000000e-03,2.320000e-03,8.360610e-01,-9.465640e-02,2000
-8.000000e-03,2.344500e-03,6.784660e-01,-6.796160e-02,2000
-8.000000e-03,2.361500e-03,6.350510e-01,-8.178500e-02,2000
-8.000000e-03,2.440000e-03,8.282410e-01,-9.831440e-02,2000
-8.000000e-03,2.445600e-03,6.675000e-01,-7.242180e-02,2000
-8.000000e-03,2.461500e-03,6.251770e-01,-7.998310e-02,2000
-8.000000e-03,2.464800e-03,6.163660e-01,-8.297280e-02,2000
-8.000000e-03,2.537400e-03,6.260710e-01,-8.646990e-02,2000
-8.000000e-03,2.546800e-03,6.550170e-01,-7.491850e-02,2000
-8.000000e-03,2.560000e-03,8.184890e-01,-1.025200e-01,2000
-8.000000e-03,2.637400e-03,6.181050e-01,-8.352840e-02,2000
-8.000000e-03,2.648000e-03,6.349470e-01,-7.525690e-02,2000
-8.000000e-03,2.648700e-03,6.038660e-01,-8.773640e-02,2000
-8.000000e-03,2.690000e-03,8.061010e-01,-1.075560e-01,2000
-8.000000e-03,2.713200e-03,6.111750e-01,-9.009630e-02,2000
-8.000000e-03,2.749100e-03,6.000340e-01,-7.724930e-02,2000
-8.000000e-03,2.810000e-03,7.864630e-01,-1.099840e-01,2000
-8.000000e-03,2.813200e-03,6.044140e-01,-8.607080e-02,2000
-8.000000e-03,2.832600e-03,5.843860e-01,-9.189910e-02,2000
-8.000000e-03,2.850300e-03,5.299860e-01,-7.245640e-02,2000
-8.000000e-03,2.889000e-03,5.827700e-01,-9.224440e-02,2000
-8.000000e-03,2.930000e-03,7.512310e-01,-1.093920e-01,2000
-8.000000e-03,2.951400e-03,4.204130e-01,-5.554720e-02,2000
-8.000000e-03,2.989000e-03,5.773330e-01,-8.776430e-02,2000
-8.000000e-03,3.016500e-03,5.512910e-01,-9.292630e-02,2000
-8.000000e-03,3.050000e-03,6.847200e-01,-1.034310e-01,2000
-8.000000e-03,3.052600e-03,1.502590e-01,-2.380430e-02,2000
-8.000000e-03,3.064800e-03,5.186260e-01,-8.979680e-02,2000
-8.000000e-03,3.153800e-03,3.200520e-02,4.365290e-03,2000
-8.000000e-03,3.164800e-03,5.219710e-01,-8.870310e-02,2000
-8.000000e-03,3.170000e-03,5.754840e-01,-9.006530e-02,2000
-8.000000e-03,3.200400e-03,4.796920e-01,-8.478860e-02,2000
-8.000000e-03,3.240600e-03,4.330680e-01,-7.809360e-02,2000
-8.000000e-03,3.254900e-03,7.672690e-03,6.934340e-03,2000
-8.000000e-03,3.300000e-03,4.268310e-01,-6.634760e-02,2000
-8.000000e-03,3.340600e-03,4.258580e-01,-7.523480e-02,2000
-8.000000e-03,3.356100e-03,0.000000e+00,0.000000e+00,2000
-8.000000e-03,3.384300e-03,4.615220e-01,-8.203370e-02,2000
-8.000000e-03,3.416500e-03,3.392900e-01,-6.498430e-02,2000
-8.000000e-03,3.420000e-03,0.000000e+00,-2.001530e-02,2000
-8.000000e-03,3.516500e-03,3.330010e-01,-6.391630e-02,2000
-8.000000e-03,3.568200e-03,0.000000e+00,0.000000e+00,2000
-8.000000e-03,3.592300e-03,0.000000e+00,0.000000e+00,2000
-8.000000e-03,3.692300e-03,0.000000e+00,0.000000e+00,2000
-8.000000e-03,3.752100e-03,0.000000e+00,0.000000e+00,2000
-8.000000e-03,3.768100e-03,0.000000e+00,0.000000e+00,2000
-8.000000e-03,3.868100e-03,0.000000e+00,0.000000e+00,2000
2.000000e-02,2.363600e-03,0.000000e+00,-0.000000e+00,2000
2.000000e-02,2.360700e-03,0.000000e+00,-0.000000e+00,2000
2.000000e-02,2.218200e-03,0.000000e+00,-0.000000e+00,2000
2.000000e-02,2.185800e-03,0.000000e+00,-0.000000e+00,2000
2.000000e-02,2.072700e-03,0.000000e+00,-0.000000e+00,2000
2.000000e-02,2.041100e-03,2.597320e-01,1.597140e-02,2000
2.000000e-02,2.030000e-03,0.000000e+00,-1.910450e-03,2000
2.000000e-02,2.011000e-03,0.000000e+00,-0.000000e+00,2000
2.000000e-02,1.931500e-03,5.260970e-01,1.051330e-02,2000
2.000000e-02,1.927300e-03,7.823320e-01,-1.989880e-02,2000
2.000000e-02,1.910000e-03,7.931640e-01,-1.097400e-02,2000
2.000000e-02,1.836100e-03,1.122970e+00,-2.665220e-03,2000
2.000000e-02,1.821900e-03,8.877680e-01,1.079020e-02,2000
2.000000e-02,1.800000e-03,1.120970e+00,-1.084070e-02,2000
2.000000e-02,1.781800e-03,1.138460e+00,2.049970e-02,2000
2.000000e-02,1.712300e-03,1.315480e+00,1.648350e-02,2000
2.000000e-02,1.690000e-03,1.414170e+00,-3.843120e-03,2000
2.000000e-02,1.661200e-03,1.533410e+00,2.763910e-02,2000
2.000000e-02,1.636400e-03,1.614790e+00,2.725200e-02,2000
2.000000e-02,1.602700e-03,1.665860e+00,2.179660e-02,2000
2.000000e-02,1.580000e-03,1.712340e+00,-2.665750e-04,2000
2.000000e-02,1.493200e-03,1.911540e+00,2.798120e-02,2000
2.000000e-02,1.490900e-03,1.965180e+00,2.925070e-02,2000
2.000000e-02,1.486400e-03,1.852450e+00,4.062150e-02,2000
2.000000e-02,1.460000e-03,1.953410e+00,1.451350e-03,2000
2.000000e-02,1.383600e-03,2.095500e+00,1.783100e-02,2000
2.000000e-02,1.350000e-03,2.114010e+00,2.184430e-03,2000
2.000000e-02,1.345400e-03,2.164760e+00,3.503160e-02,2000
2.000000e-02,1.311500e-03,2.060590e+00,4.088570e-02,2000
2.000000e-02,1.274000e-03,2.194850e+00,2.779810e-02,2000
2.000000e-02,1.240000e-03,2.210680e+00,2.650940e-03,2000
2.000000e-02,1.200000e-03,2.268530e+00,3.679260e-02,2000
2.000000e-02,1.164400e-03,2.239250e+00,3.272320e-02,2000
2.000000e-02,1.136700e-03,2.154440e+00,3.597040e-02,2000
2.000000e-02,1.130000e-03,2.260350e+00,2.525060e-03,2000
2.000000e-02,1.054800e-03,2.260470e+00,3.431800e-02,2000
2.000000e-02,1.054500e-03,2.294460e+00,3.655490e-02,2000
2.000000e-02,1.010000e-03,2.283640e+00,2.643540e-03,2000
2.000000e-02,9.618000e-04,2.195100e+00,3.647310e-02,2000
2.000000e-02,9.452000e-04,2.268140e+00,3.360040e-02,2000
2.000000e-02,9.091000e-04,2.290490e+00,3.821870e-02,2000
2.000000e-02,9.000000e-04,2.298790e+00,2.636130e-03,2000
2.000000e-02,8.356000e-04,2.272620e+00,3.129570e-02,2000
2.000000e-02,7.900000e-04,2.303410e+00,3.258140e-03,2000
2.000000e-02,7.869000e-04,2.208840e+00,4.508230e-02,2000
2.000000e-02,7.636000e-04,2.284990e+00,4.059710e-02,2000
2.000000e-02,7.260000e-04,2.275990e+00,3.285510e-02,2000
2.000000e-02,6.800000e-04,2.300700e+00,3.591360e-03,2000
2.000000e-02,6.182000e-04,2.285990e+00,4.270220e-02,2000
2.000000e-02,6.164000e-04,2.276820e+00,3.129340e-02,2000
2.000000e-02,6.121000e-04,2.209400e+00,4.626270e-02,2000
2.000000e-02,5.600000e-04,2.302130e+00,4.006030e-03,2000
2.000000e-02,5.068000e-04,2.277230e+00,2.956590e-02,2000
2.000000e-02,4.727000e-04,2.288650e+00,4.383580e-02,2000
2.000000e-02,4.500000e-04,2.303650e+00,4.420700e-03,2000
2.000000e-02,4.372000e-04,2.209480e+00,4.288520e-02,2000
2.000000e-02,3.973000e-04,2.279400e+00,3.076580e-02,2000
2.000000e-02,3.400000e-04,2.305070e+00,4.783540e-03,2000
2.000000e-02,3.273000e-04,2.290980e+00,4.392970e-02,2000
2.000000e-02,2.877000e-04,2.278100e+00,2.916390e-02,2000
2.000000e-02,2.623000e-04,2.208850e+00,4.116270e-02,2000
2.000000e-02,2.300000e-04,2.304990e+00,5.516620e-03,2000
2.000000e-02,1.818000e-04,2.292930e+00,4.525190e-02,2000
2.000000e-02,1.781000e-04,2.277130e+00,2.585960e-02,2000
2.000000e-02,1.100000e-04,2.309310e+00,6.094200e-03,2000
2.000000e-02,8.750000e-05,2.208800e+00,4.452820e-02,2000
2.000000e-02,6.850000e-05,2.275970e+00,2.417520e-02,2000
2.000000e-02,3.630000e-05,2.293510e+00,4.850380e-02,2000
2.000000e-02,0.000000e+00,2.304750e+00,-6.612540e-03,2000
2.000000e-02,4.110000e-05,2.275240e+00,2.522040e-02,2000
2.000000e-02,8.740000e-05,2.209140e+00,-4.808400e-02,2000
2.000000e-02,1.091000e-04,2.292770e+00,-5.036040e-02,2000
2.000000e-02,1.100000e-04,2.304380e+00,-7.108670e-03,2000
2.000000e-02,1.507000e-04,2.274370e+00,2.488780e-02,2000
2.000000e-02,2.300000e-04,2.303600e+00,-7.175310e-03,2000
2.000000e-02,2.546000e-04,2.292350e+00,-4.927340e-02,2000
2.000000e-02,2.603000e-04,2.274280e+00,2.437660e-02,2000
2.000000e-02,2.622000e-04,2.208880e+00,-4.905560e-02,2000
2.000000e-02,3.400000e-04,2.303340e+00,-7.301190e-03,2000
2.000000e-02,3.699000e-04,2.272680e+00,2.286220e-02,2000
2.000000e-02,4.000000e-04,2.291570e+00,-4.858190e-02,2000
2.000000e-02,4.371000e-04,2.208150e+00,-5.050350e-02,2000
2.000000e-02,4.500000e-04,2.303670e+00,-7.397460e-03,2000
2.000000e-02,4.795000e-04,2.273720e+00,2.239480e-02,2000
2.000000e-02,5.455000e-04,2.289470e+00,-4.973050e-02,2000
2.000000e-02,5.600000e-04,2.303170e+00,-7.508530e-03,2000
2.000000e-02,5.890000e-04,2.274810e+00,2.099600e-02,2000
2.000000e-02,6.120000e-04,2.206480e+00,-5.199220e-02,2000
2.000000e-02,6.800000e-04,2.305360e+00,-8.500780e-03,2000
2.000000e-02,6.909000e-04,2.288980e+00,-5.033300e-02,2000
2.000000e-02,6.986000e-04,2.272610e+00,1.962930e-02,2000
2.000000e-02,7.868000e-04,2.205090e+00,-5.032200e-02,2000
2.000000e-02,7.900000e-04,2.302800e+00,-8.908050e-03,2000
2.000000e-02,8.082000e-04,2.268640e+00,1.857950e-02,2000
2.000000e-02,8.364000e-04,2.291080e+00,-5.170420e-02,2000
2.000000e-02,9.000000e-04,2.294370e+00,-9.115390e-03,2000
2.000000e-02,9.178000e-04,2.263420e+00,1.809240e-02,2000
2.000000e-02,9.617000e-04,2.196170e+00,-4.834810e-02,2000
2.000000e-02,9.818000e-04,2.293770e+00,-5.288100e-02,2000
2.000000e-02,1.010000e-03,2.286150e+00,-9.567080e-03,2000
2.000000e-02,1.027400e-03,2.253390e+00,1.804400e-02,2000
2.000000e-02,1.127300e-03,2.279550e+00,-5.292340e-02,2000
2.000000e-02,1.130000e-03,2.267770e+00,-1.003360e-02,2000
2.000000e-02,1.136500e-03,2.166540e+00,-4.844050e-02,2000
2.000000e-02,1.137000e-03,2.231600e+00,1.827660e-02,2000
2.000000e-02,1.240000e-03,2.231590e+00,-1.024830e-02,2000
2.000000e-02,1.246600e-03,2.184390e+00,1.769820e-02,2000
2.000000e-02,1.272800e-03,2.214070e+00,-5.084990e-02,2000
2.000000e-02,1.311400e-03,2.092080e+00,-4.865330e-02,2000
2.000000e-02,1.350000e-03,2.144780e+00,-9.344940e-03,2000
2.000000e-02,1.356200e-03,2.078420e+00,1.621420e-02,2000
2.000000e-02,1.418200e-03,2.061240e+00,-4.624170e-02,2000
2.000000e-02,1.460000e-03,2.002760e+00,-8.345280e-03,2000
2.000000e-02,1.465800e-03,1.898370e+00,1.038690e-02,2000
2.000000e-02,1.486300e-03,1.909910e+00,-4.407930e-02,2000
2.000000e-02,1.563700e-03,1.780940e+00,-3.948600e-02,2000
2.000000e-02,1.575300e-03,1.649950e+00,1.558450e-02,2000
2.000000e-02,1.580000e-03,1.787010e+00,-6.716210e-03,2000
2.000000e-02,1.661100e-03,1.586360e+00,-3.435880e-02,2000
2.000000e-02,1.684900e-03,1.291430e+00,1.546370e-02,2000
2.000000e-02,1.690000e-03,1.475800e+00,-4.006030e-03,2000
2.000000e-02,1.709100e-03,1.371330e+00,-2.699360e-02,2000
2.000000e-02,1.794500e-03,8.455480e-01,7.482730e-03,2000
2.000000e-02,1.800000e-03,1.140020e+00,-2.073360e-04,2000
2.000000e-02,1.836000e-03,1.236130e+00,-3.812250e-02,2000
2.000000e-02,1.854600e-03,9.431180e-01,-7.683120e-02,2000
2.000000e-02,1.904100e-03,4.843670e-01,7.102660e-03,2000
2.000000e-02,1.910000e-03,8.679310e-01,4.398490e-03,2000
2.000000e-02,2.000000e-03,0.000000e+00,-1.746150e-01,2000
2.000000e-02,2.010900e-03,0.000000e+00,-1.635370e-01,2000
2.000000e-02,2.013700e-03,2.350650e-01,8.784370e-03,2000
2.000000e-02,2.030000e-03,0.000000e+00,6.279320e-03,2000
2.000000e-02,2.145500e-03,0.000000e+00,0.000000e+00,2000
2.000000e-02,2.185700e-03,0.000000e+00,0.000000e+00,2000
2.000000e-02,2.290900e-03,0.000000e+00,0.000000e+00,2000
2.000000e-02,2.360600e-03,0.000000e+00,0.000000e+00,2000
2.000000e-02,2.436400e-03,0.000000e+00,0.000000e+00,2000
3.200000e-02,2.421700e-03,0.000000e+00,-0.000000e+00,2000
3.200000e-02,2.393000e-03,0.000000e+00,-0.000000e+00,2000
3.200000e-02,2.343300e-03,0.000000e+00,-0.000000e+00,2000
3.200000e-02,2.239300e-03,0.000000e+00,-0.000000e+00,2000
3.200000e-02,2.204400e-03,0.000000e+00,-0.000000e+00,2000
3.200000e-02,2.175200e-03,0.000000e+00,-0.000000e+00,2000
3.200000e-02,2.082200e-03,-5.160370e-03,1.692000e-03,2000
3.200000e-02,2.057000e-03,0.000000e+00,-0.000000e+00,2000
3.200000e-02,2.015800e-03,0.000000e+00,-0.000000e+00,2000
3.200000e-02,2.007000e-03,0.000000e+00,-0.000000e+00,2000
3.200000e-02,1.972600e-03,7.980700e-02,-6.237890e-03,2000
3.200000e-02,1.970000e-03,0.000000e+00,-1.480230e-02,2000
3.200000e-02,1.874700e-03,1.182670e+00,2.300250e-02,2000
3.200000e-02,1.863000e-03,6.262830e-01,6.188180e-03,2000
3.200000e-02,1.860000e-03,8.844590e-01,-1.827520e-02,2000
3.200000e-02,1.838900e-03,0.000000e+00,1.150810e-02,2000
3.200000e-02,1.827200e-03,0.000000e+00,-3.056320e-02,2000
3.200000e-02,1.753400e-03,1.035040e+00,2.104820e-02,2000
3.200000e-02,1.750000e-03,1.175410e+00,-8.974690e-03,2000
3.200000e-02,1.692300e-03,1.310990e+00,9.434960e-03,2000
3.200000e-02,1.670800e-03,1.548210e+00,2.105520e-03,2000
3.200000e-02,1.643800e-03,1.419040e+00,1.576400e-02,2000
3.200000e-02,1.638600e-03,1.383990e+00,2.628560e-02,2000
3.200000e-02,1.630000e-03,1.499940e+00,-3.413640e-03,2000
3.200000e-02,1.534200e-03,1.703980e+00,2.317770e-02,2000
3.200000e-02,1.520000e-03,1.792720e+00,-1.406920e-04,2000
3.200000e-02,1.510000e-03,1.681070e+00,1.084750e-02,2000
3.200000e-02,1.502700e-03,1.751180e+00,-6.402470e-03,2000
3.200000e-02,1.450000e-03,1.697020e+00,3.455390e-02,2000
3.200000e-02,1.424700e-03,1.972110e+00,2.010980e-02,2000
3.200000e-02,1.410000e-03,2.020120e+00,2.428790e-03,2000
3.200000e-02,1.334500e-03,2.025260e+00,-5.481410e-03,2000
3.200000e-02,1.327600e-03,2.013600e+00,1.081500e-02,2000
3.200000e-02,1.315100e-03,2.128270e+00,2.072370e-02,2000
3.200000e-02,1.300000e-03,2.182460e+00,4.287420e-03,2000
3.200000e-02,1.261400e-03,2.003310e+00,3.993710e-02,2000
3.200000e-02,1.205500e-03,2.239270e+00,2.950280e-02,2000
3.200000e-02,1.180000e-03,2.285690e+00,4.946450e-03,2000
3.200000e-02,1.166400e-03,2.229280e+00,-4.329070e-03,2000
3.200000e-02,1.145300e-03,2.229820e+00,9.764140e-03,2000
3.200000e-02,1.095900e-03,2.314520e+00,3.403980e-02,2000
3.200000e-02,1.072800e-03,2.194400e+00,4.803930e-02,2000
3.200000e-02,1.070000e-03,2.348590e+00,5.620290e-03,2000
3.200000e-02,9.983000e-04,2.347650e+00,-2.046090e-03,2000
3.200000e-02,9.863000e-04,2.354880e+00,3.065760e-02,2000
3.200000e-02,9.630000e-04,2.340810e+00,1.109860e-02,2000
3.200000e-02,9.600000e-04,2.381320e+00,5.723960e-03,2000
3.200000e-02,8.842000e-04,2.293440e+00,5.362600e-02,2000
3.200000e-02,8.767000e-04,2.378070e+00,2.771820e-02,2000
3.200000e-02,8.400000e-04,2.398060e+00,5.494410e-03,2000
3.200000e-02,8.302000e-04,2.404890e+00,3.605550e-04,2000
3.200000e-02,7.806000e-04,2.393640e+00,1.138450e-02,2000
3.200000e-02,7.671000e-04,2.399430e+00,2.147480e-02,2000
3.200000e-02,7.300000e-04,2.405820e+00,5.464790e-03,2000
3.200000e-02,6.956000e-04,2.333500e+00,5.825330e-02,2000
3.200000e-02,6.620000e-04,2.422960e+00,2.723040e-03,2000
3.200000e-02,6.575000e-04,2.408520e+00,1.830280e-02,2000
3.200000e-02,6.200000e-04,2.411200e+00,5.672120e-03,2000
3.200000e-02,5.983000e-04,2.404610e+00,1.449940e-02,2000
3.200000e-02,5.479000e-04,2.416530e+00,1.670850e-02,2000
3.200000e-02,5.100000e-04,2.413640e+00,5.753580e-03,2000
3.200000e-02,5.070000e-04,2.342190e+00,5.524100e-02,2000
3.200000e-02,4.939000e-04,2.428030e+00,1.193290e-03,2000
3.200000e-02,4.384000e-04,2.418120e+00,1.897430e-02,2000
3.200000e-02,4.160000e-04,2.400280e+00,1.643820e-02,2000
3.200000e-02,3.900000e-04,2.415470e+00,5.805410e-03,2000
3.200000e-02,3.288000e-04,2.420580e+00,1.852650e-02,2000
3.200000e-02,3.258000e-04,2.425650e+00,2.714200e-04,2000
3.200000e-02,3.184000e-04,2.341720e+00,5.192030e-02,2000
3.200000e-02,2.800000e-04,2.416170e+00,6.027560e-03,2000
3.200000e-02,2.336000e-04,2.399020e+00,1.492360e-02,2000
3.200000e-02,2.192000e-04,2.423590e+00,1.628750e-02,2000
3.200000e-02,1.700000e-04,2.417050e+00,6.212680e-03,2000
3.200000e-02,1.577000e-04,2.422760e+00,2.698140e-04,2000
3.200000e-02,1.298000e-04,2.339310e+00,5.197910e-02,2000
3.200000e-02,1.096000e-04,2.422900e+00,1.762850e-02,2000
3.200000e-02,6.000000e-05,2.417930e+00,6.234890e-03,2000
3.200000e-02,5.130000e-05,2.397610e+00,1.705170e-02,2000
3.200000e-02,0.000000e+00,2.424420e+00,1.541410e-02,2000
3.200000e-02,1.050000e-05,2.421660e+00,-1.734520e-03,2000
3.200000e-02,5.880000e-05,2.338300e+00,-5.174470e-02,2000
3.200000e-02,6.000000e-05,2.422240e+00,-6.627350e-03,2000
3.200000e-02,1.096000e-04,2.423140e+00,1.679960e-02,2000
3.200000e-02,1.310000e-04,2.397820e+00,-1.896650e-02,2000
3.200000e-02,1.700000e-04,2.416630e+00,-7.005000e-03,2000
3.200000e-02,1.786000e-04,2.421930e+00,-2.111140e-03,2000
3.200000e-02,2.192000e-04,2.420090e+00,1.878680e-02,2000
3.200000e-02,2.474000e-04,2.338180e+00,-5.246400e-02,2000
3.200000e-02,2.800000e-04,2.416060e+00,-7.145690e-03,2000
3.200000e-02,3.134000e-04,2.399460e+00,-1.864820e-02,2000
3.200000e-02,3.288000e-04,2.417460e+00,2.078930e-02,2000
3.200000e-02,3.467000e-04,2.423810e+00,-2.913350e-03,2000
3.200000e-02,3.900000e-04,2.414950e+00,-7.649220e-03,2000
3.200000e-02,4.360000e-04,2.338230e+00,-5.549060e-02,2000
3.200000e-02,4.384000e-04,2.420790e+00,2.047160e-02,2000
3.200000e-02,4.957000e-04,2.400150e+00,-1.835760e-02,2000
3.200000e-02,5.100000e-04,2.413230e+00,-8.219400e-03,2000
3.200000e-02,5.148000e-04,2.424510e+00,-3.228140e-03,2000
3.200000e-02,5.479000e-04,2.412060e+00,1.728340e-02,2000
3.200000e-02,6.200000e-04,2.410320e+00,-8.041680e-03,2000
3.200000e-02,6.247000e-04,2.338130e+00,-6.183780e-02,2000
3.200000e-02,6.575000e-04,2.406990e+00,1.685840e-02,2000
3.200000e-02,6.781000e-04,2.400330e+00,-1.636010e-02,2000
3.200000e-02,6.830000e-04,2.423350e+00,-2.517460e-03,2000
3.200000e-02,7.300000e-04,2.405920e+00,-8.715520e-03,2000
3.200000e-02,7.671000e-04,2.391470e+00,1.506200e-02,2000
3.200000e-02,8.133000e-04,2.325530e+00,-6.433830e-02,2000
3.200000e-02,8.400000e-04,2.397700e+00,-9.189430e-03,2000
3.200000e-02,8.511000e-04,2.404970e+00,-4.575600e-03,2000
3.200000e-02,8.604000e-04,2.363140e+00,-1.841710e-02,2000
3.200000e-02,8.767000e-04,2.378490e+00,1.283870e-02,2000
3.200000e-02,9.600000e-04,2.381750e+00,-9.626320e-03,2000
3.200000e-02,9.863000e-04,2.351650e+00,1.121440e-02,2000
3.200000e-02,1.001900e-03,2.281080e+00,-5.980470e-02,2000
3.200000e-02,1.019200e-03,2.349650e+00,-5.226050e-03,2000
3.200000e-02,1.042700e-03,2.277500e+00,-1.837150e-02,2000
3.200000e-02,1.070000e-03,2.349090e+00,-9.611510e-03,2000
3.200000e-02,1.095900e-03,2.305790e+00,5.413120e-03,2000
3.200000e-02,1.180000e-03,2.289170e+00,-9.196840e-03,2000
3.200000e-02,1.187300e-03,2.241820e+00,-3.161480e-03,2000
3.200000e-02,1.190500e-03,2.182210e+00,-5.583950e-02,2000
3.200000e-02,1.205500e-03,2.223370e+00,5.282450e-03,2000
3.200000e-02,1.225100e-03,2.114700e+00,-1.464310e-02,2000
3.200000e-02,1.300000e-03,2.189010e+00,-8.389710e-03,2000
3.200000e-02,1.315100e-03,2.102990e+00,1.373710e-02,2000
3.200000e-02,1.355500e-03,2.044320e+00,-3.308440e-04,2000
3.200000e-02,1.379100e-03,1.989260e+00,-4.338100e-02,2000
3.200000e-02,1.407400e-03,1.821740e+00,-1.380860e-02,2000
3.200000e-02,1.410000e-03,2.031210e+00,-7.708460e-03,2000
3.200000e-02,1.424700e-03,1.899360e+00,7.204690e-03,2000
3.200000e-02,1.520000e-03,1.810470e+00,-6.871710e-03,2000
3.200000e-02,1.523600e-03,1.741200e+00,-1.230220e-03,2000
3.200000e-02,1.534200e-03,1.646800e+00,6.038380e-03,2000
3.200000e-02,1.567700e-03,1.693280e+00,-3.430440e-02,2000
3.200000e-02,1.589700e-03,1.417520e+00,-1.026180e-02,2000
3.200000e-02,1.630000e-03,1.519260e+00,-5.472190e-03,2000
3.200000e-02,1.643800e-03,1.301480e+00,2.063990e-03,2000
3.200000e-02,1.691700e-03,1.415290e+00,3.754920e-03,2000
3.200000e-02,1.750000e-03,1.185840e+00,-2.813850e-03,2000
3.200000e-02,1.753400e-03,9.353320e-01,3.442310e-03,2000
3.200000e-02,1.756300e-03,1.435570e+00,-2.623630e-02,2000
3.200000e-02,1.772100e-03,1.039510e+00,-3.730710e-03,2000
3.200000e-02,1.859800e-03,1.187990e+00,1.089460e-02,2000
3.200000e-02,1.860000e-03,8.909380e-01,9.182030e-04,2000
3.200000e-02,1.863000e-03,5.828100e-01,7.561160e-03,2000
3.200000e-02,1.944900e-03,0.000000e+00,-2.027060e-02,2000
3.200000e-02,1.954400e-03,0.000000e+00,0.000000e+00,2000
3.200000e-02,1.970000e-03,0.000000e+00,3.820910e-03,2000
3.200000e-02,1.972600e-03,3.203620e-01,2.316390e-02,2000
3.200000e-02,2.028000e-03,0.000000e+00,0.000000e+00,2000
3.200000e-02,2.082200e-03,0.000000e+00,0.000000e+00,2000
