x,r,u_x,u_r,Re
-8.000000e-03,3.692300e-03,0.000000e+00,-0.000000e+00,500
-8.000000e-03,3.678100e-03,0.000000e+00,-0.000000e+00,500
-8.000000e-03,3.616500e-03,0.000000e+00,-0.000000e+00,500
-8.000000e-03,3.516500e-03,0.000000e+00,-0.000000e+00,500
-8.000000e-03,3.494200e-03,0.000000e+00,-0.000000e+00,500
-8.000000e-03,3.440700e-03,0.000000e+00,-0.000000e+00,500
-8.000000e-03,3.440000e-03,0.000000e+00,-7.830430e-03,500
-8.000000e-03,3.340700e-03,0.000000e+00,-0.000000e+00,500
-8.000000e-03,3.320400e-03,2.107010e-02,5.558460e-03,500
-8.000000e-03,3.320000e-03,5.590720e-02,-1.197640e-02,500
-8.000000e-03,3.310300e-03,0.000000e+00,-0.000000e+00,500
-8.000000e-03,3.264800e-03,6.947800e-02,-1.070750e-02,500
-8.000000e-03,3.219300e-03,4.762750e-02,7.518390e-03,500
-8.000000e-03,3.190000e-03,9.451600e-02,-1.655410e-02,500
-8.000000e-03,3.164800e-03,6.694290e-02,-1.027860e-02,500
-8.000000e-03,3.126400e-03,1.046470e-01,-1.054280e-02,500
-8.000000e-03,3.118100e-03,7.725020e-02,1.153820e-02,500
-8.000000e-03,3.089000e-03,9.659190e-02,-1.428410e-02,500
-8.000000e-03,3.070000e-03,1.296410e-01,-2.044700e-02,500
-8.000000e-03,3.016900e-03,1.022470e-01,1.519940e-02,500
-8.000000e-03,2.989000e-03,1.025700e-01,-1.518270e-02,500
-8.000000e-03,2.950000e-03,1.571000e-01,-2.270230e-02,500
-8.000000e-03,2.942500e-03,1.072090e-01,-1.581170e-02,500
-8.000000e-03,2.915800e-03,1.196540e-01,1.750640e-02,500
-8.000000e-03,2.913200e-03,1.257640e-01,-1.748010e-02,500
-8.000000e-03,2.830000e-03,1.768550e-01,-2.405700e-02,500
-8.000000e-03,2.814600e-03,1.363750e-01,1.673940e-02,500
-8.000000e-03,2.813200e-03,1.263690e-01,-1.756440e-02,500
-8.000000e-03,2.758600e-03,1.334460e-01,-1.852760e-02,500
-8.000000e-03,2.737400e-03,1.454950e-01,-1.883320e-02,500
-8.000000e-03,2.713500e-03,1.458220e-01,1.903590e-02,500
-8.000000e-03,2.700000e-03,1.911160e-01,-2.478650e-02,500
-8.000000e-03,2.637400e-03,1.447440e-01,-1.863650e-02,500
-8.000000e-03,2.612300e-03,1.536090e-01,1.978860e-02,500
-8.000000e-03,2.580000e-03,2.012240e-01,-2.482370e-02,500
-8.000000e-03,2.574700e-03,1.509740e-01,-1.874700e-02,500
-8.000000e-03,2.561500e-03,1.594260e-01,-1.855290e-02,500
-8.000000e-03,2.511200e-03,1.596160e-01,2.048030e-02,500
-8.000000e-03,2.461500e-03,1.576800e-01,-1.832570e-02,500
-8.000000e-03,2.460000e-03,2.084440e-01,-2.436960e-02,500
-8.000000e-03,2.410000e-03,1.641870e-01,2.050410e-02,500
-8.000000e-03,2.390800e-03,1.624280e-01,-1.822090e-02,500
-8.000000e-03,2.385700e-03,1.677140e-01,-1.790410e-02,500
-8.000000e-03,2.330000e-03,2.138330e-01,-2.372200e-02,500
-8.000000e-03,2.308800e-03,1.679320e-01,1.998500e-02,500
-8.000000e-03,2.285700e-03,1.657940e-01,-1.762390e-02,500
-8.000000e-03,2.210000e-03,2.179420e-01,-2.288840e-02,500
-8.000000e-03,2.209900e-03,1.727710e-01,-1.722880e-02,500
-8.000000e-03,2.207700e-03,1.728720e-01,1.890530e-02,500
-8.000000e-03,2.206900e-03,1.695630e-01,-1.753950e-02,500
-8.000000e-03,2.109900e-03,1.704210e-01,-1.662170e-02,500
-8.000000e-03,2.106500e-03,1.756950e-01,1.759840e-02,500
-8.000000e-03,2.090000e-03,2.210310e-01,-2.197290e-02,500
-8.000000e-03,2.034100e-03,1.766780e-01,-1.610690e-02,500
-8.000000e-03,2.022900e-03,1.742760e-01,-1.635440e-02,500
-8.000000e-03,2.005400e-03,1.788700e-01,1.615150e-02,500
-8.000000e-03,1.970000e-03,2.235100e-01,-2.102010e-02,500
-8.000000e-03,1.934100e-03,1.737640e-01,-1.549420e-02,500
-8.000000e-03,1.904200e-03,1.803790e-01,1.532110e-02,500
-8.000000e-03,1.858200e-03,1.801470e-01,-1.441100e-02,500
-8.000000e-03,1.840000e-03,2.256680e-01,-2.014920e-02,500
-8.000000e-03,1.839000e-03,1.769270e-01,-1.491500e-02,500
-8.000000e-03,1.803000e-03,1.815080e-01,1.433590e-02,500
-8.000000e-03,1.758200e-03,1.763160e-01,-1.414360e-02,500
-8.000000e-03,1.720000e-03,2.274620e-01,-1.912950e-02,500
-8.000000e-03,1.701900e-03,1.824290e-01,1.383010e-02,500
-8.000000e-03,1.682400e-03,1.831850e-01,-1.274230e-02,500
-8.000000e-03,1.655100e-03,1.793900e-01,-1.326120e-02,500
-8.000000e-03,1.600700e-03,1.836160e-01,1.322390e-02,500
-8.000000e-03,1.600000e-03,2.289060e-01,-1.799810e-02,500
-8.000000e-03,1.582400e-03,1.783400e-01,-1.269970e-02,500
-8.000000e-03,1.506600e-03,1.857890e-01,-1.147830e-02,500
-8.000000e-03,1.499600e-03,1.845150e-01,1.261170e-02,500
-8.000000e-03,1.471200e-03,1.814800e-01,-1.191150e-02,500
-8.000000e-03,1.470000e-03,2.300600e-01,-1.654660e-02,500
-8.000000e-03,1.406600e-03,1.803140e-01,-1.136030e-02,500
-8.000000e-03,1.398400e-03,1.850950e-01,1.206630e-02,500
-8.000000e-03,1.350000e-03,2.310570e-01,-1.505800e-02,500
-8.000000e-03,1.330800e-03,1.870990e-01,-1.092990e-02,500
-8.000000e-03,1.297200e-03,1.858820e-01,1.177500e-02,500
-8.000000e-03,1.287300e-03,1.835090e-01,-1.031920e-02,500
-8.000000e-03,1.230800e-03,1.823380e-01,-1.059580e-02,500
-8.000000e-03,1.230000e-03,2.319650e-01,-1.364370e-02,500
-8.000000e-03,1.196100e-03,1.864790e-01,1.130840e-02,500
-8.000000e-03,1.155000e-03,1.877320e-01,-9.155220e-03,500
-8.000000e-03,1.110000e-03,2.329330e-01,-1.202850e-02,500
-8.000000e-03,1.103400e-03,1.853830e-01,-8.780120e-03,500
-8.000000e-03,1.094900e-03,1.870440e-01,1.057920e-02,500
-8.000000e-03,1.055000e-03,1.849250e-01,-8.797070e-03,500
-8.000000e-03,9.938000e-04,1.877080e-01,9.771150e-03,500
-8.000000e-03,9.800000e-04,2.337890e-01,-1.004110e-02,500
-8.000000e-03,9.791000e-04,1.891900e-01,-7.039260e-03,500
-8.000000e-03,9.195000e-04,1.868370e-01,-6.925200e-03,500
-8.000000e-03,8.926000e-04,1.880650e-01,9.160330e-03,500
-8.000000e-03,8.791000e-04,1.869300e-01,-6.640160e-03,500
-8.000000e-03,8.600000e-04,2.343850e-01,-8.135610e-03,500
-8.000000e-03,8.033000e-04,1.908780e-01,-5.037340e-03,500
-8.000000e-03,7.914000e-04,1.882830e-01,8.604820e-03,500
-8.000000e-03,7.400000e-04,2.348390e-01,-6.170560e-03,500
-8.000000e-03,7.356000e-04,1.877150e-01,-5.396890e-03,500
-8.000000e-03,7.033000e-04,1.882250e-01,-4.528220e-03,500
-8.000000e-03,6.903000e-04,1.885380e-01,8.096830e-03,500
-8.000000e-03,6.275000e-04,1.920680e-01,-3.158270e-03,500
-8.000000e-03,6.100000e-04,2.352330e-01,-4.577680e-03,500
-8.000000e-03,5.891000e-04,1.888640e-01,6.815620e-03,500
-8.000000e-03,5.517000e-04,1.889150e-01,-3.517870e-03,500
-8.000000e-03,5.275000e-04,1.884910e-01,-2.727850e-03,500
-8.000000e-03,4.900000e-04,2.356950e-01,-3.275090e-03,500
-8.000000e-03,4.880000e-04,1.891890e-01,5.231970e-03,500
-8.000000e-03,4.517000e-04,1.927720e-01,-1.447040e-03,500
-8.000000e-03,3.868000e-04,1.893060e-01,4.534520e-03,500
-8.000000e-03,3.700000e-04,2.359630e-01,-2.106480e-03,500
-8.000000e-03,3.678000e-04,1.897390e-01,-1.673750e-03,500
-8.000000e-03,3.517000e-04,1.885330e-01,-1.161170e-03,500
-8.000000e-03,2.857000e-04,1.895830e-01,3.649550e-03,500
-8.000000e-03,2.758000e-04,1.928650e-01,6.809600e-04,500
-8.000000e-03,2.500000e-04,2.361490e-01,-1.071850e-03,500
-8.000000e-03,1.845000e-04,1.896040e-01,2.728030e-03,500
-8.000000e-03,1.839000e-04,1.895630e-01,-3.241120e-04,500
-8.000000e-03,1.758000e-04,1.886800e-01,1.927240e-04,500
-8.000000e-03,1.200000e-04,2.363050e-01,-1.637540e-04,500
-8.000000e-03,1.000000e-04,1.926390e-01,2.519870e-03,500
-8.000000e-03,8.330000e-05,1.898780e-01,1.640010e-03,500
-8.000000e-03,0.000000e+00,2.363870e-01,-6.624610e-04,500
-8.000000e-03,1.000000e-07,1.899530e-01,-9.349390e-04,500
-8.000000e-03,1.780000e-05,1.898210e-01,8.583540e-04,500
-8.000000e-03,7.580000e-05,1.922000e-01,-4.055240e-03,500
-8.000000e-03,1.190000e-04,1.899770e-01,9.847850e-05,500
-8.000000e-03,1.200000e-04,2.363790e-01,-1.600330e-03,500
-8.000000e-03,1.758000e-04,1.890500e-01,-4.329070e-03,500
-8.000000e-03,1.840000e-04,1.898410e-01,-3.711500e-03,500
-8.000000e-03,2.201000e-04,1.897580e-01,-8.844520e-04,500
-8.000000e-03,2.500000e-04,2.362230e-01,-2.783820e-03,500
-8.000000e-03,2.516000e-04,1.918760e-01,-5.409940e-03,500
-8.000000e-03,3.213000e-04,1.894650e-01,-1.945610e-03,500
-8.000000e-03,3.516000e-04,1.892150e-01,-5.323210e-03,500
-8.000000e-03,3.679000e-04,1.892210e-01,-6.530450e-03,500
-8.000000e-03,3.700000e-04,2.359550e-01,-4.116190e-03,500
-8.000000e-03,4.225000e-04,1.893590e-01,-2.834970e-03,500
-8.000000e-03,4.275000e-04,1.913370e-01,-7.072990e-03,500
-8.000000e-03,4.900000e-04,2.355530e-01,-5.634640e-03,500
-8.000000e-03,5.236000e-04,1.892660e-01,-3.294490e-03,500
-8.000000e-03,5.275000e-04,1.888680e-01,-6.885080e-03,500
-8.000000e-03,5.518000e-04,1.889880e-01,-8.185910e-03,500
-8.000000e-03,6.033000e-04,1.911180e-01,-9.184930e-03,500
-8.000000e-03,6.100000e-04,2.350840e-01,-7.078650e-03,500
-8.000000e-03,6.248000e-04,1.885970e-01,-4.258910e-03,500
-8.000000e-03,7.033000e-04,1.884750e-01,-9.411380e-03,500
-8.000000e-03,7.259000e-04,1.881520e-01,-5.515070e-03,500
-8.000000e-03,7.357000e-04,1.885100e-01,-9.183180e-03,500
-8.000000e-03,7.400000e-04,2.345710e-01,-8.961830e-03,500
-8.000000e-03,7.791000e-04,1.906020e-01,-1.101980e-02,500
-8.000000e-03,8.271000e-04,1.878020e-01,-6.226760e-03,500
-8.000000e-03,8.600000e-04,2.340640e-01,-1.112040e-02,500
-8.000000e-03,8.791000e-04,1.875580e-01,-1.079420e-02,500
-8.000000e-03,9.196000e-04,1.876400e-01,-1.009980e-02,500
-8.000000e-03,9.283000e-04,1.871110e-01,-6.529890e-03,500
-8.000000e-03,9.549000e-04,1.892050e-01,-1.239380e-02,500
-8.000000e-03,9.800000e-04,2.333420e-01,-1.289940e-02,500
-8.000000e-03,1.029400e-03,1.862770e-01,-7.065580e-03,500
-8.000000e-03,1.054900e-03,1.862150e-01,-1.216250e-02,500
-8.000000e-03,1.103500e-03,1.865880e-01,-1.171380e-02,500
-8.000000e-03,1.110000e-03,2.324270e-01,-1.469320e-02,500
-8.000000e-03,1.130600e-03,1.858200e-01,-8.069680e-03,500
-8.000000e-03,1.130800e-03,1.879020e-01,-1.369150e-02,500
-8.000000e-03,1.230000e-03,2.314000e-01,-1.633080e-02,500
-8.000000e-03,1.230800e-03,1.848520e-01,-1.373800e-02,500
-8.000000e-03,1.231700e-03,1.850850e-01,-9.042340e-03,500
-8.000000e-03,1.287400e-03,1.852100e-01,-1.346310e-02,500
-8.000000e-03,1.306600e-03,1.860700e-01,-1.473140e-02,500
-8.000000e-03,1.332900e-03,1.836560e-01,-1.012930e-02,500
-8.000000e-03,1.350000e-03,2.303730e-01,-1.747710e-02,500
-8.000000e-03,1.406600e-03,1.835440e-01,-1.462140e-02,500
-8.000000e-03,1.434100e-03,1.824980e-01,-1.107700e-02,500
-8.000000e-03,1.470000e-03,2.292490e-01,-1.869780e-02,500
-8.000000e-03,1.471300e-03,1.837100e-01,-1.503220e-02,500
-8.000000e-03,1.482400e-03,1.834500e-01,-1.611980e-02,500
-8.000000e-03,1.535200e-03,1.816430e-01,-1.197730e-02,500
-8.000000e-03,1.582400e-03,1.814520e-01,-1.581790e-02,500
-8.000000e-03,1.600000e-03,2.278720e-01,-1.982920e-02,500
-8.000000e-03,1.636400e-03,1.805260e-01,-1.230520e-02,500
-8.000000e-03,1.655200e-03,1.820740e-01,-1.633110e-02,500
-8.000000e-03,1.658200e-03,1.813520e-01,-1.806710e-02,500
-8.000000e-03,1.720000e-03,2.263230e-01,-2.079680e-02,500
-8.000000e-03,1.737500e-03,1.784120e-01,-1.227690e-02,500
-8.000000e-03,1.758200e-03,1.790300e-01,-1.800450e-02,500
-8.000000e-03,1.834100e-03,1.792160e-01,-1.962580e-02,500
-8.000000e-03,1.838700e-03,1.748320e-01,-1.296160e-02,500
-8.000000e-03,1.839100e-03,1.798990e-01,-1.791680e-02,500
-8.000000e-03,1.840000e-03,2.245740e-01,-2.156350e-02,500
-8.000000e-03,1.934100e-03,1.761570e-01,-1.942900e-02,500
-8.000000e-03,1.939800e-03,1.728540e-01,-1.387570e-02,500
-8.000000e-03,1.970000e-03,2.224450e-01,-2.235250e-02,500
-8.000000e-03,2.009900e-03,1.763970e-01,-2.060140e-02,500
-8.000000e-03,2.023100e-03,1.775080e-01,-1.961050e-02,500
-8.000000e-03,2.041000e-03,1.693860e-01,-1.426360e-02,500
-8.000000e-03,2.090000e-03,2.198400e-01,-2.314890e-02,500
-8.000000e-03,2.109900e-03,1.730640e-01,-2.023450e-02,500
-8.000000e-03,2.142200e-03,1.663040e-01,-1.492860e-02,500
-8.000000e-03,2.185700e-03,1.726380e-01,-2.117560e-02,500
-8.000000e-03,2.207000e-03,1.748070e-01,-2.029610e-02,500
-8.000000e-03,2.210000e-03,2.165430e-01,-2.392300e-02,500
-8.000000e-03,2.243300e-03,1.617740e-01,-1.576240e-02,500
-8.000000e-03,2.285700e-03,1.701010e-01,-2.074120e-02,500
-8.000000e-03,2.330000e-03,2.121290e-01,-2.454830e-02,500
-8.000000e-03,2.344500e-03,1.566120e-01,-1.637170e-02,500
-8.000000e-03,2.361500e-03,1.682830e-01,-2.170400e-02,500
-8.000000e-03,2.390900e-03,1.709720e-01,-2.154430e-02,500
-8.000000e-03,2.445600e-03,1.495250e-01,-1.632870e-02,500
-8.000000e-03,2.460000e-03,2.063830e-01,-2.501720e-02,500
-8.000000e-03,2.461500e-03,1.662470e-01,-2.114910e-02,500
-8.000000e-03,2.537400e-03,1.613710e-01,-2.265960e-02,500
-8.000000e-03,2.546800e-03,1.417820e-01,-1.579450e-02,500
-8.000000e-03,2.574800e-03,1.657000e-01,-2.317070e-02,500
-8.000000e-03,2.580000e-03,1.987160e-01,-2.532240e-02,500
-8.000000e-03,2.637400e-03,1.598570e-01,-2.215050e-02,500
-8.000000e-03,2.648000e-03,1.289980e-01,-1.444380e-02,500
-8.000000e-03,2.700000e-03,1.879450e-01,-2.536700e-02,500
-8.000000e-03,2.713200e-03,1.492630e-01,-2.250140e-02,500
-8.000000e-03,2.749100e-03,1.119300e-01,-1.307510e-02,500
-8.000000e-03,2.758700e-03,1.573300e-01,-2.353640e-02,500
-8.000000e-03,2.813200e-03,1.486900e-01,-2.188710e-02,500
-8.000000e-03,2.830000e-03,1.728580e-01,-2.468970e-02,500
-8.000000e-03,2.850300e-03,9.093180e-02,-1.144660e-02,500
-8.000000e-03,2.889000e-03,1.319500e-01,-2.156750e-02,500
-8.000000e-03,2.942600e-03,1.445170e-01,-2.313000e-02,500
-8.000000e-03,2.950000e-03,1.519570e-01,-2.305210e-02,500
-8.000000e-03,2.951400e-03,6.454310e-02,-7.712980e-03,500
-8.000000e-03,2.989000e-03,1.332120e-01,-2.130890e-02,500
-8.000000e-03,3.052600e-03,2.491050e-02,-3.778910e-03,500
-8.000000e-03,3.064800e-03,1.071610e-01,-1.885890e-02,500
-8.000000e-03,3.070000e-03,1.240070e-01,-1.998550e-02,500
-8.000000e-03,3.126500e-03,1.266290e-01,-2.078970e-02,500
-8.000000e-03,3.153800e-03,5.482520e-03,1.619540e-03,500
-8.000000e-03,3.164800e-03,1.098590e-01,-1.874000e-02,500
-8.000000e-03,3.190000e-03,9.121120e-02,-1.540780e-02,500
-8.000000e-03,3.240600e-03,7.343770e-02,-1.402630e-02,500
-8.000000e-03,3.254900e-03,1.572740e-03,2.075810e-03,500
-8.000000e-03,3.310400e-03,9.922410e-02,-1.734000e-02,500
-8.000000e-03,3.320000e-03,5.382310e-02,-8.582220e-03,500
-8.000000e-03,3.340600e-03,7.992530e-02,-1.449690e-02,500
-8.000000e-03,3.356100e-03,0.000000e+00,0.000000e+00,500
-8.000000e-03,3.416500e-03,5.069460e-02,-9.648270e-03,500
-8.000000e-03,3.440000e-03,0.000000e+00,-7.368950e-04,500
-8.000000e-03,3.494300e-03,9.256810e-02,-1.635020e-02,500
-8.000000e-03,3.516500e-03,4.432020e-02,-8.534480e-03,500
-8.000000e-03,3.592300e-03,0.000000e+00,0.000000e+00,500
-8.000000e-03,3.678200e-03,0.000000e+00,0.000000e+00,500
-8.000000e-03,3.692300e-03,0.000000e+00,0.000000e+00,500
-8.000000e-03,3.768100e-03,0.000000e+00,0.000000e+00,500
-8.000000e-03,3.862100e-03,0.000000e+00,0.000000e+00,500
-8.000000e-03,3.868100e-03,0.000000e+00,0.000000e+00,500
2.000000e-02,2.363600e-03,0.000000e+00,-0.000000e+00,500
2.000000e-02,2.360700e-03,0.000000e+00,-0.000000e+00,500
2.000000e-02,2.218200e-03,0.000000e+00,-0.000000e+00,500
2.000000e-02,2.185800e-03,0.000000e+00,-0.000000e+00,500
2.000000e-02,2.072700e-03,0.000000e+00,-0.000000e+00,500
2.000000e-02,2.041100e-03,3.740260e-02,4.145880e-03,500
2.000000e-02,2.011000e-03,0.000000e+00,-0.000000e+00,500
2.000000e-02,2.010000e-03,0.000000e+00,6.699040e-05,500
2.000000e-02,1.931500e-03,8.453890e-02,2.132470e-03,500
2.000000e-02,1.927300e-03,1.262700e-01,-7.551820e-03,500
2.000000e-02,1.900000e-03,1.023910e-01,-2.679620e-04,500
2.000000e-02,1.836100e-03,2.314390e-01,-3.624830e-03,500
2.000000e-02,1.821900e-03,1.529060e-01,2.622360e-03,500
2.000000e-02,1.781800e-03,2.236820e-01,4.074670e-03,500
2.000000e-02,1.780000e-03,1.659720e-01,-2.977350e-04,500
2.000000e-02,1.712300e-03,2.363460e-01,3.669770e-03,500
2.000000e-02,1.670000e-03,2.465990e-01,-9.676390e-05,500
2.000000e-02,1.661200e-03,3.161430e-01,7.242430e-03,500
2.000000e-02,1.636400e-03,3.426910e-01,5.733460e-03,500
2.000000e-02,1.602700e-03,3.143360e-01,4.169720e-03,500
2.000000e-02,1.560000e-03,3.243080e-01,2.977350e-05,500
2.000000e-02,1.493200e-03,3.801950e-01,4.660160e-03,500
2.000000e-02,1.490900e-03,4.463920e-01,6.287780e-03,500
2.000000e-02,1.486400e-03,4.214680e-01,8.218900e-03,500
2.000000e-02,1.450000e-03,3.933830e-01,2.084150e-04,500
2.000000e-02,1.383600e-03,4.404610e-01,4.816520e-03,500
2.000000e-02,1.345400e-03,5.315560e-01,8.767650e-03,500
2.000000e-02,1.340000e-03,4.534280e-01,4.093860e-04,500
2.000000e-02,1.311500e-03,5.066770e-01,9.775950e-03,500
2.000000e-02,1.274000e-03,4.893490e-01,5.345500e-03,500
2.000000e-02,1.230000e-03,5.043260e-01,5.805840e-04,500
2.000000e-02,1.200000e-03,5.965870e-01,9.448290e-03,500
2.000000e-02,1.164400e-03,5.352150e-01,5.186010e-03,500
2.000000e-02,1.136700e-03,5.722390e-01,1.053880e-02,500
2.000000e-02,1.120000e-03,5.452500e-01,5.954700e-04,500
2.000000e-02,1.054800e-03,5.680530e-01,7.954220e-03,500
2.000000e-02,1.054500e-03,6.442810e-01,9.257150e-03,500
2.000000e-02,1.000000e-03,5.782840e-01,6.699040e-04,500
2.000000e-02,9.618000e-04,6.207940e-01,1.061670e-02,500
2.000000e-02,9.452000e-04,6.002560e-01,6.172640e-03,500
2.000000e-02,9.091000e-04,6.798800e-01,1.042310e-02,500
2.000000e-02,8.900000e-04,6.030700e-01,7.071210e-04,500
2.000000e-02,8.356000e-04,6.217070e-01,4.226840e-03,500
2.000000e-02,7.869000e-04,6.524380e-01,1.182930e-02,500
2.000000e-02,7.800000e-04,6.213580e-01,7.145640e-04,500
2.000000e-02,7.636000e-04,6.978110e-01,1.127910e-02,500
2.000000e-02,7.260000e-04,6.362320e-01,5.099970e-03,500
2.000000e-02,6.700000e-04,6.348530e-01,8.262150e-04,500
2.000000e-02,6.182000e-04,7.068660e-01,1.187750e-02,500
2.000000e-02,6.164000e-04,6.452690e-01,6.484190e-03,500
2.000000e-02,6.121000e-04,6.701920e-01,1.270050e-02,500
2.000000e-02,5.600000e-04,6.443210e-01,9.080920e-04,500
2.000000e-02,5.068000e-04,6.521560e-01,7.624420e-03,500
2.000000e-02,4.727000e-04,7.100060e-01,1.258300e-02,500
2.000000e-02,4.500000e-04,6.503500e-01,9.453090e-04,500
2.000000e-02,4.372000e-04,6.779990e-01,1.286680e-02,500
2.000000e-02,3.973000e-04,6.568910e-01,7.610140e-03,500
2.000000e-02,3.300000e-04,6.539080e-01,9.601960e-04,500
2.000000e-02,3.273000e-04,7.125900e-01,1.282070e-02,500
2.000000e-02,2.877000e-04,6.596720e-01,7.193320e-03,500
2.000000e-02,2.623000e-04,6.806900e-01,1.256640e-02,500
2.000000e-02,2.200000e-04,6.560300e-01,1.101620e-03,500
2.000000e-02,1.818000e-04,7.140680e-01,1.341740e-02,500
2.000000e-02,1.781000e-04,6.610270e-01,6.872250e-03,500
2.000000e-02,1.100000e-04,6.574660e-01,1.324920e-03,500
2.000000e-02,8.750000e-05,6.816090e-01,1.314140e-02,500
2.000000e-02,6.850000e-05,6.614810e-01,6.006640e-03,500
2.000000e-02,3.630000e-05,7.148220e-01,1.424930e-02,500
2.000000e-02,0.000000e+00,6.582250e-01,-1.555670e-03,500
2.000000e-02,4.110000e-05,6.612330e-01,5.252630e-03,500
2.000000e-02,8.740000e-05,6.811900e-01,-1.429690e-02,500
2.000000e-02,1.091000e-04,7.146060e-01,-1.484930e-02,500
2.000000e-02,1.100000e-04,6.580470e-01,-1.607770e-03,500
2.000000e-02,1.507000e-04,6.605550e-01,5.170830e-03,500
2.000000e-02,2.200000e-04,6.569010e-01,-1.711980e-03,500
2.000000e-02,2.546000e-04,7.138370e-01,-1.505460e-02,500
2.000000e-02,2.603000e-04,6.591440e-01,4.917500e-03,500
2.000000e-02,2.622000e-04,6.802400e-01,-1.442620e-02,500
2.000000e-02,3.300000e-04,6.548540e-01,-1.749190e-03,500
2.000000e-02,3.699000e-04,6.563740e-01,4.560410e-03,500
2.000000e-02,4.000000e-04,7.122240e-01,-1.502970e-02,500
2.000000e-02,4.371000e-04,6.774260e-01,-1.512330e-02,500
2.000000e-02,4.500000e-04,6.518610e-01,-1.719420e-03,500
2.000000e-02,4.795000e-04,6.520660e-01,4.271960e-03,500
2.000000e-02,5.455000e-04,7.079670e-01,-1.528980e-02,500
2.000000e-02,5.600000e-04,6.468670e-01,-1.689650e-03,500
2.000000e-02,5.890000e-04,6.456050e-01,4.735020e-03,500
2.000000e-02,6.120000e-04,6.715580e-01,-1.502690e-02,500
2.000000e-02,6.700000e-04,6.386570e-01,-1.749190e-03,500
2.000000e-02,6.909000e-04,7.016920e-01,-1.574770e-02,500
2.000000e-02,6.986000e-04,6.359620e-01,4.855100e-03,500
2.000000e-02,7.800000e-04,6.267700e-01,-1.898060e-03,500
2.000000e-02,7.868000e-04,6.578580e-01,-1.448730e-02,500
2.000000e-02,8.082000e-04,6.182270e-01,3.997100e-03,500
2.000000e-02,8.364000e-04,6.869740e-01,-1.550590e-02,500
2.000000e-02,8.900000e-04,6.101340e-01,-2.247900e-03,500
2.000000e-02,9.178000e-04,5.983010e-01,4.185070e-03,500
2.000000e-02,9.617000e-04,6.301460e-01,-1.415560e-02,500
2.000000e-02,9.818000e-04,6.577760e-01,-1.501470e-02,500
2.000000e-02,1.000000e-03,5.872450e-01,-2.314890e-03,500
2.000000e-02,1.027400e-03,5.707380e-01,3.897180e-03,500
2.000000e-02,1.120000e-03,5.576360e-01,-2.404210e-03,500
2.000000e-02,1.127300e-03,6.154690e-01,-1.418950e-02,500
2.000000e-02,1.136500e-03,5.853230e-01,-1.340720e-02,500
2.000000e-02,1.137000e-03,5.388460e-01,4.174200e-03,500
2.000000e-02,1.230000e-03,5.192800e-01,-2.173470e-03,500
2.000000e-02,1.246600e-03,4.958720e-01,4.023740e-03,500
2.000000e-02,1.272800e-03,5.587260e-01,-1.259050e-02,500
2.000000e-02,1.311400e-03,5.198080e-01,-1.137480e-02,500
2.000000e-02,1.340000e-03,4.723640e-01,-1.942720e-03,500
2.000000e-02,1.356200e-03,4.444460e-01,3.802030e-03,500
2.000000e-02,1.418200e-03,4.842320e-01,-1.047880e-02,500
2.000000e-02,1.450000e-03,4.157800e-01,-1.578000e-03,500
2.000000e-02,1.465800e-03,3.825860e-01,3.447370e-03,500
2.000000e-02,1.486300e-03,4.334880e-01,-9.242750e-03,500
2.000000e-02,1.560000e-03,3.496750e-01,-1.146280e-03,500
2.000000e-02,1.563700e-03,3.889240e-01,-8.320550e-03,500
2.000000e-02,1.575300e-03,3.203390e-01,3.926460e-03,500
2.000000e-02,1.661100e-03,3.403060e-01,-7.080220e-03,500
2.000000e-02,1.670000e-03,2.750250e-01,-7.368950e-04,500
2.000000e-02,1.684900e-03,2.413380e-01,3.387590e-03,500
2.000000e-02,1.709100e-03,2.784110e-01,-4.978030e-03,500
2.000000e-02,1.780000e-03,1.964610e-01,-1.339810e-04,500
2.000000e-02,1.794500e-03,1.620770e-01,3.591230e-03,500
2.000000e-02,1.836000e-03,2.264260e-01,-6.092500e-03,500
2.000000e-02,1.854600e-03,1.717080e-01,-1.724030e-02,500
2.000000e-02,1.900000e-03,1.314500e-01,6.996780e-04,500
2.000000e-02,1.904100e-03,8.131040e-02,1.707450e-03,500
2.000000e-02,2.000000e-03,0.000000e+00,-3.903730e-02,500
2.000000e-02,2.010000e-03,0.000000e+00,1.793850e-03,500
2.000000e-02,2.010900e-03,0.000000e+00,0.000000e+00,500
2.000000e-02,2.013700e-03,4.101870e-02,2.202630e-03,500
2.000000e-02,2.145500e-03,0.000000e+00,0.000000e+00,500
2.000000e-02,2.185700e-03,0.000000e+00,0.000000e+00,500
2.000000e-02,2.290900e-03,0.000000e+00,0.000000e+00,500
2.000000e-02,2.360600e-03,0.000000e+00,0.000000e+00,500
2.000000e-02,2.436400e-03,0.000000e+00,0.000000e+00,500
3.200000e-02,2.413000e-03,0.000000e+00,-0.000000e+00,500
3.200000e-02,2.401700e-03,0.000000e+00,-0.000000e+00,500
3.200000e-02,2.343300e-03,0.000000e+00,-0.000000e+00,500
3.200000e-02,2.224400e-03,0.000000e+00,-0.000000e+00,500
3.200000e-02,2.219300e-03,0.000000e+00,-0.000000e+00,500
3.200000e-02,2.175200e-03,0.000000e+00,-0.000000e+00,500
3.200000e-02,2.082200e-03,-6.234360e-03,8.896320e-05,500
